data_type,setting_data,created_date,updated_date,created_by,page_setting_id,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4929,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4930,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4931,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4932,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4933,imported section from xlsx
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4934,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4935,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4936,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4938,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:23,2023-12-06 13:25:23," ",4939,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4940,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4941,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4942,left pannel
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4943,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4944,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4945,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4946,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4947,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4948,left pannel
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4949,section
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4950,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4951,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4952,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4953,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4954,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4955,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4956,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4957,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4958,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4959,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4960,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4961,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4962,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4963,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4964,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4965,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4966,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4967,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4968,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4969,imported section from xlsx
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4970,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4971,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4972,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4973,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4974,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4975,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4976,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4977,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4978,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4979,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4980,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4981,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4982,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4983,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:24,2023-12-06 13:25:24," ",4984,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4985,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4986,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4987,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4988,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:39,2023-12-06 13:25:39," ",5620,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4989,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4990,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4991,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4992,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4993,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4994,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4995,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4996,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4997,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4998,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",4999,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5000,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5001,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5002,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5003,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5004,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5005,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5006,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5007,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5008,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5009,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5010,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5011,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5012,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5013,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5014,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5015,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5016,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5017,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5018,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5019,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5020,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5021,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5022,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5023,sample 30 Nov Data
text,welcome to website,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5024,left pannel header
,,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5025,
,,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5026,
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5027,header top logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5028,footer email symbol logo
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 13:25:25,2023-12-06 13:25:25," ",5029,footer email symbol logo
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5030,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5031,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5032,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5033,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5034,sample 30 Nov Data
created_by,page_setting_id,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5035,updated_date
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5036,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5037,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5038,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5039,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5040,left pannel middel container
data_type,setting_data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5041,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5042,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5043,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5044,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5045,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5046,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5047,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5048,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5049,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5050,left pannel middel container
data_type,setting_data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5051,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5052,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5053,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5054,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5055,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5056,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5057,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5058,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5059,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5060,left pannel middel container
data_type,setting_data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5061,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5062,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5063,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5064,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5065,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5066,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5067,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5068,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5069,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5070,left pannel middel container
data_type,setting_data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5071,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5072,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5073,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5074,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5075,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5076,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5077,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:26,2023-12-06 13:25:26," ",5078,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5079,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5080,left pannel middel container
data_type,setting_data,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5081,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5082,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5083,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5084,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5085,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5086,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5087,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5088,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5089,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5090,left pannel middel container
data_type,setting_data,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5091,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:25:30,2023-12-06 13:25:30," ",5213,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5092,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5093,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5094,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:25:27,2023-12-06 13:25:27," ",5095,sample 30 Nov Data
